=== NEAR-EMPTY CSV FILES (1-5 data rows only — likely 1-2 stray trades) ===
Total: 3,927
These files have very few data rows (1-5). Either the strike had almost no
trading activity, or the data is incomplete. Vendor should confirm or backfill.

Format: SYMBOL  STRIKE  OPT  EXPIRY  ROWS  FILEPATH
NIFTY   23250  PE   2024-01-18  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_23250_PE_18_JAN_24.csv
NIFTY   23300  PE   2024-01-18  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_23300_PE_18_JAN_24.csv
NIFTY   23550  PE   2024-01-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-18/NIFTY_23550_PE_18_JAN_24.csv
NIFTY   17600  CE   2024-01-25  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_17600_CE_25_JAN_24.csv
NIFTY   17850  CE   2024-01-25  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_17850_CE_25_JAN_24.csv
NIFTY   18150  CE   2024-01-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_18150_CE_25_JAN_24.csv
NIFTY   18350  CE   2024-01-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_18350_CE_25_JAN_24.csv
NIFTY   18450  CE   2024-01-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_18450_CE_25_JAN_24.csv
NIFTY   18750  CE   2024-01-25  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_18750_CE_25_JAN_24.csv
NIFTY   18850  CE   2024-01-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_18850_CE_25_JAN_24.csv
NIFTY   22850  PE   2024-01-25  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_22850_PE_25_JAN_24.csv
NIFTY   23450  PE   2024-01-25  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-01-25/NIFTY_23450_PE_25_JAN_24.csv
NIFTY   19550  CE   2024-02-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_19550_CE_01_FEB_24.csv
NIFTY   19650  CE   2024-02-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_19650_CE_01_FEB_24.csv
NIFTY   19750  CE   2024-02-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_19750_CE_01_FEB_24.csv
NIFTY   19950  CE   2024-02-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_19950_CE_01_FEB_24.csv
NIFTY   20050  CE   2024-02-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_20050_CE_01_FEB_24.csv
NIFTY   20250  CE   2024-02-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_20250_CE_01_FEB_24.csv
NIFTY   23100  PE   2024-02-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_23100_PE_01_FEB_24.csv
NIFTY   23150  PE   2024-02-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_23150_PE_01_FEB_24.csv
NIFTY   23200  PE   2024-02-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_23200_PE_01_FEB_24.csv
NIFTY   23850  PE   2024-02-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-01/NIFTY_23850_PE_01_FEB_24.csv
NIFTY   19600  CE   2024-02-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_19600_CE_08_FEB_24.csv
NIFTY   19650  CE   2024-02-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_19650_CE_08_FEB_24.csv
NIFTY   19750  CE   2024-02-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_19750_CE_08_FEB_24.csv
NIFTY   19850  CE   2024-02-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_19850_CE_08_FEB_24.csv
NIFTY   19950  CE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_19950_CE_08_FEB_24.csv
NIFTY   20050  CE   2024-02-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_20050_CE_08_FEB_24.csv
NIFTY   23050  PE   2024-02-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23050_PE_08_FEB_24.csv
NIFTY   23100  PE   2024-02-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23100_PE_08_FEB_24.csv
NIFTY   23150  PE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23150_PE_08_FEB_24.csv
NIFTY   23200  PE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23200_PE_08_FEB_24.csv
NIFTY   23250  PE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23250_PE_08_FEB_24.csv
NIFTY   23300  PE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23300_PE_08_FEB_24.csv
NIFTY   23350  PE   2024-02-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23350_PE_08_FEB_24.csv
NIFTY   23400  PE   2024-02-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23400_PE_08_FEB_24.csv
NIFTY   23450  PE   2024-02-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23450_PE_08_FEB_24.csv
NIFTY   23600  PE   2024-02-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23600_PE_08_FEB_24.csv
NIFTY   23650  PE   2024-02-08  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23650_PE_08_FEB_24.csv
NIFTY   23700  PE   2024-02-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23700_PE_08_FEB_24.csv
NIFTY   23750  PE   2024-02-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-08/NIFTY_23750_PE_08_FEB_24.csv
NIFTY   19550  CE   2024-02-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_19550_CE_15_FEB_24.csv
NIFTY   19750  CE   2024-02-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_19750_CE_15_FEB_24.csv
NIFTY   19850  CE   2024-02-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_19850_CE_15_FEB_24.csv
NIFTY   20050  CE   2024-02-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_20050_CE_15_FEB_24.csv
NIFTY   20350  CE   2024-02-15  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_20350_CE_15_FEB_24.csv
NIFTY   20550  CE   2024-02-15  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_20550_CE_15_FEB_24.csv
NIFTY   22850  PE   2024-02-15  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_22850_PE_15_FEB_24.csv
NIFTY   23050  PE   2024-02-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23050_PE_15_FEB_24.csv
NIFTY   23200  PE   2024-02-15  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23200_PE_15_FEB_24.csv
NIFTY   23450  PE   2024-02-15  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23450_PE_15_FEB_24.csv
NIFTY   23600  PE   2024-02-15  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23600_PE_15_FEB_24.csv
NIFTY   23700  PE   2024-02-15  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23700_PE_15_FEB_24.csv
NIFTY   23750  PE   2024-02-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23750_PE_15_FEB_24.csv
NIFTY   23800  PE   2024-02-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23800_PE_15_FEB_24.csv
NIFTY   23850  PE   2024-02-15  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-15/NIFTY_23850_PE_15_FEB_24.csv
NIFTY   19550  CE   2024-02-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_19550_CE_22_FEB_24.csv
NIFTY   19850  CE   2024-02-22  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_19850_CE_22_FEB_24.csv
NIFTY   20050  CE   2024-02-22  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_20050_CE_22_FEB_24.csv
NIFTY   20150  CE   2024-02-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_20150_CE_22_FEB_24.csv
NIFTY   20350  CE   2024-02-22  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_20350_CE_22_FEB_24.csv
NIFTY   20450  CE   2024-02-22  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_20450_CE_22_FEB_24.csv
NIFTY   23050  PE   2024-02-22  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23050_PE_22_FEB_24.csv
NIFTY   23250  PE   2024-02-22  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23250_PE_22_FEB_24.csv
NIFTY   23450  PE   2024-02-22  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23450_PE_22_FEB_24.csv
NIFTY   23600  PE   2024-02-22  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23600_PE_22_FEB_24.csv
NIFTY   23650  PE   2024-02-22  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23650_PE_22_FEB_24.csv
NIFTY   23750  PE   2024-02-22  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23750_PE_22_FEB_24.csv
NIFTY   23800  PE   2024-02-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-22/NIFTY_23800_PE_22_FEB_24.csv
NIFTY   18950  CE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_18950_CE_29_FEB_24.csv
NIFTY   19050  CE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19050_CE_29_FEB_24.csv
NIFTY   19150  CE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19150_CE_29_FEB_24.csv
NIFTY   19250  CE   2024-02-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19250_CE_29_FEB_24.csv
NIFTY   19550  CE   2024-02-29  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19550_CE_29_FEB_24.csv
NIFTY   19650  CE   2024-02-29  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19650_CE_29_FEB_24.csv
NIFTY   19850  CE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_19850_CE_29_FEB_24.csv
NIFTY   20050  CE   2024-02-29  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_20050_CE_29_FEB_24.csv
NIFTY   20350  CE   2024-02-29  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_20350_CE_29_FEB_24.csv
NIFTY   20450  CE   2024-02-29  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_20450_CE_29_FEB_24.csv
NIFTY   23150  PE   2024-02-29  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_23150_PE_29_FEB_24.csv
NIFTY   23250  PE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_23250_PE_29_FEB_24.csv
NIFTY   23600  PE   2024-02-29  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_23600_PE_29_FEB_24.csv
NIFTY   23850  PE   2024-02-29  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-02-29/NIFTY_23850_PE_29_FEB_24.csv
NIFTY   20150  CE   2024-03-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_20150_CE_07_MAR_24.csv
NIFTY   20250  CE   2024-03-07  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_20250_CE_07_MAR_24.csv
NIFTY   20650  CE   2024-03-07  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_20650_CE_07_MAR_24.csv
NIFTY   20950  CE   2024-03-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_20950_CE_07_MAR_24.csv
NIFTY   23700  PE   2024-03-07  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_23700_PE_07_MAR_24.csv
NIFTY   24000  PE   2024-03-07  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-07/NIFTY_24000_PE_07_MAR_24.csv
NIFTY   19900  CE   2024-03-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_19900_CE_14_MAR_24.csv
NIFTY   19950  CE   2024-03-14  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_19950_CE_14_MAR_24.csv
NIFTY   20200  CE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_20200_CE_14_MAR_24.csv
NIFTY   20250  CE   2024-03-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_20250_CE_14_MAR_24.csv
NIFTY   20550  CE   2024-03-14  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_20550_CE_14_MAR_24.csv
NIFTY   23350  PE   2024-03-14  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23350_PE_14_MAR_24.csv
NIFTY   23550  PE   2024-03-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23550_PE_14_MAR_24.csv
NIFTY   23650  PE   2024-03-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23650_PE_14_MAR_24.csv
NIFTY   23700  PE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23700_PE_14_MAR_24.csv
NIFTY   23850  PE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23850_PE_14_MAR_24.csv
NIFTY   23900  PE   2024-03-14  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23900_PE_14_MAR_24.csv
NIFTY   23950  PE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_23950_PE_14_MAR_24.csv
NIFTY   24000  PE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_24000_PE_14_MAR_24.csv
NIFTY   24150  PE   2024-03-14  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_24150_PE_14_MAR_24.csv
NIFTY   24200  PE   2024-03-14  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-14/NIFTY_24200_PE_14_MAR_24.csv
NIFTY   20250  CE   2024-03-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-21/NIFTY_20250_CE_21_MAR_24.csv
NIFTY   23600  PE   2024-03-21  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-21/NIFTY_23600_PE_21_MAR_24.csv
NIFTY   23650  PE   2024-03-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-21/NIFTY_23650_PE_21_MAR_24.csv
NIFTY   23800  PE   2024-03-21  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-21/NIFTY_23800_PE_21_MAR_24.csv
NIFTY   24000  PE   2024-03-21  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-21/NIFTY_24000_PE_21_MAR_24.csv
NIFTY   19650  CE   2024-03-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_19650_CE_28_MAR_24.csv
NIFTY   19950  CE   2024-03-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_19950_CE_28_MAR_24.csv
NIFTY   20350  CE   2024-03-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_20350_CE_28_MAR_24.csv
NIFTY   23150  PE   2024-03-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_23150_PE_28_MAR_24.csv
NIFTY   23450  PE   2024-03-28  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_23450_PE_28_MAR_24.csv
NIFTY   23550  PE   2024-03-28  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_23550_PE_28_MAR_24.csv
NIFTY   23700  PE   2024-03-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_23700_PE_28_MAR_24.csv
NIFTY   24100  PE   2024-03-28  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-03-28/NIFTY_24100_PE_28_MAR_24.csv
NIFTY   20150  CE   2024-04-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20150_CE_04_APR_24.csv
NIFTY   20350  CE   2024-04-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20350_CE_04_APR_24.csv
NIFTY   20400  CE   2024-04-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20400_CE_04_APR_24.csv
NIFTY   20650  CE   2024-04-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20650_CE_04_APR_24.csv
NIFTY   20750  CE   2024-04-04  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20750_CE_04_APR_24.csv
NIFTY   20850  CE   2024-04-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20850_CE_04_APR_24.csv
NIFTY   20950  CE   2024-04-04  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_20950_CE_04_APR_24.csv
NIFTY   21250  CE   2024-04-04  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_21250_CE_04_APR_24.csv
NIFTY   21350  CE   2024-04-04  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_21350_CE_04_APR_24.csv
NIFTY   23600  PE   2024-04-04  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-04/NIFTY_23600_PE_04_APR_24.csv
NIFTY   20300  CE   2024-04-10  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20300_CE_10_APR_24.csv
NIFTY   20400  CE   2024-04-10  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20400_CE_10_APR_24.csv
NIFTY   20450  CE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20450_CE_10_APR_24.csv
NIFTY   20750  CE   2024-04-10  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20750_CE_10_APR_24.csv
NIFTY   20900  CE   2024-04-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20900_CE_10_APR_24.csv
NIFTY   20950  CE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_20950_CE_10_APR_24.csv
NIFTY   21050  CE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_21050_CE_10_APR_24.csv
NIFTY   21250  CE   2024-04-10  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_21250_CE_10_APR_24.csv
NIFTY   23650  PE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_23650_PE_10_APR_24.csv
NIFTY   23750  PE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_23750_PE_10_APR_24.csv
NIFTY   23900  PE   2024-04-10  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_23900_PE_10_APR_24.csv
NIFTY   24150  PE   2024-04-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-10/NIFTY_24150_PE_10_APR_24.csv
NIFTY   20300  CE   2024-04-18  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_20300_CE_18_APR_24.csv
NIFTY   20450  CE   2024-04-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_20450_CE_18_APR_24.csv
NIFTY   23550  PE   2024-04-18  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_23550_PE_18_APR_24.csv
NIFTY   23650  PE   2024-04-18  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_23650_PE_18_APR_24.csv
NIFTY   23700  PE   2024-04-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_23700_PE_18_APR_24.csv
NIFTY   23750  PE   2024-04-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_23750_PE_18_APR_24.csv
NIFTY   23800  PE   2024-04-18  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_23800_PE_18_APR_24.csv
NIFTY   24150  PE   2024-04-18  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-18/NIFTY_24150_PE_18_APR_24.csv
NIFTY   19750  CE   2024-04-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_19750_CE_25_APR_24.csv
NIFTY   19850  CE   2024-04-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_19850_CE_25_APR_24.csv
NIFTY   19950  CE   2024-04-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_19950_CE_25_APR_24.csv
NIFTY   20350  CE   2024-04-25  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_20350_CE_25_APR_24.csv
NIFTY   23750  PE   2024-04-25  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_23750_PE_25_APR_24.csv
NIFTY   23850  PE   2024-04-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_23850_PE_25_APR_24.csv
NIFTY   23950  PE   2024-04-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_23950_PE_25_APR_24.csv
NIFTY   24300  PE   2024-04-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_24300_PE_25_APR_24.csv
NIFTY   24350  PE   2024-04-25  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_24350_PE_25_APR_24.csv
NIFTY   24400  PE   2024-04-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-04-25/NIFTY_24400_PE_25_APR_24.csv
NIFTY   20600  CE   2024-05-02  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_20600_CE_02_MAY_24.csv
NIFTY   20650  CE   2024-05-02  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_20650_CE_02_MAY_24.csv
NIFTY   20950  CE   2024-05-02  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_20950_CE_02_MAY_24.csv
NIFTY   21150  CE   2024-05-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_21150_CE_02_MAY_24.csv
NIFTY   23950  PE   2024-05-02  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_23950_PE_02_MAY_24.csv
NIFTY   24050  PE   2024-05-02  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_24050_PE_02_MAY_24.csv
NIFTY   24100  PE   2024-05-02  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_24100_PE_02_MAY_24.csv
NIFTY   24150  PE   2024-05-02  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_24150_PE_02_MAY_24.csv
NIFTY   24200  PE   2024-05-02  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_24200_PE_02_MAY_24.csv
NIFTY   24300  PE   2024-05-02  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-02/NIFTY_24300_PE_02_MAY_24.csv
NIFTY   20350  CE   2024-05-09  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-09/NIFTY_20350_CE_09_MAY_24.csv
NIFTY   20450  CE   2024-05-09  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-09/NIFTY_20450_CE_09_MAY_24.csv
NIFTY   20600  CE   2024-05-09  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-09/NIFTY_20600_CE_09_MAY_24.csv
NIFTY   20650  CE   2024-05-09  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2024/2024-05-09/NIFTY_20650_CE_09_MAY_24.csv
